id,sentence1,sentence2,classification,Text_Cleaned1,Text_Cleaned2,lemmatized_text1,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_166,"The Standard & Poor 's 500 Index slipped 3.14 points , or 0.29 percent , to 1,071.99 .",The Standard & Poor 's retail index < .RLX > was up more than 1.5 percent .,0,"['The', 'Standard', 'Poor', ""'s"", '500', 'Index', 'slipped', '3.14', 'points', '0.29', 'percent', '1,071.99']","['The', 'Standard', 'Poor', ""'s"", 'retail', 'index', '.RLX', '1.5', 'percent']","['standard', 'poor', ""'s"", '500', 'index', 'slip', '3.14', 'point', '0.29', 'percent', '1,071.99']","['standard', 'poor', ""'s"", 'retail', 'index', '.rlx', '1.5', 'percent']",0.4811252243246881,0.8611111111111112,0.7619047619047619,0.3608439182435161,0.3125,0.35714285714285715,0.5118894203090986,0.47466500047872723,0.5358044985805722,0.5020149566049963,0.13333333333333333,0.23904572186687872,0.11764705882352941,0.07142857142857142,0.13608276348795434,0.06666666666666667,0.0,0.0,0.0
train_id_197,"Southwest 's net income amounted to $ 246 million , or 30 cents per share .","With the government grant added in , the airline earned $ 246 million , or 30 cents a share .",0,"['Southwest', ""'s"", 'net', 'income', 'amounted', '246', 'million', '30', 'cents', 'per', 'share']","['With', 'government', 'grant', 'added', 'airline', 'earned', '246', 'million', '30', 'cents', 'share']","['southwest', ""'s"", 'net', 'income', 'amount', '246', 'million', '30', 'cent', 'per', 'share']","['government', 'grant', 'add', 'airline', 'earn', '246', 'million', '30', 'cent', 'share']",0.45454545454545453,1.0,0.7727272727272727,0.45454545454545453,0.29411764705882354,0.3125,0.5355392156862745,0.46619762619853017,0.46669325514658455,0.45044852346493375,0.1875,0.31622776601683794,0.15789473684210525,0.13333333333333333,0.2357022603955158,0.11764705882352941,0.07142857142857142,0.13363062095621217,0.06666666666666667
train_id_211,"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",0,"['The', 'Lord', 'Chancellor', 'guardian', 'Great', 'Seal', 'used', 'stamp', 'official', 'documents', 'sovereign']","['Falconer', 'hold', 'Lord', 'Chancellor', ""'s"", 'Great', 'Seal', 'used', 'sign', 'instructions', 'sovereign']","['lord', 'chancellor', 'guardian', 'great', 'seal', 'use', 'stamp', 'official', 'document', 'sovereign']","['falconer', 'hold', 'lord', 'chancellor', ""'s"", 'great', 'seal', 'use', 'sign', 'instruction', 'sovereign']",0.5454545454545454,1.0,0.7272727272727273,0.5454545454545454,0.375,0.4,0.5916666666666667,0.4394600749994771,0.3235641441884959,0.36717680151374205,0.1875,0.31622776601683794,0.15789473684210525,0.0625,0.1178511301977579,0.058823529411764705,0.0,0.0,0.0
train_id_274,"According to law enforcement officials , the person arrested was a known sophisticated hacker .","According to law enforcement officials , the individual decrypted passwords on the server .",0,"['According', 'law', 'enforcement', 'officials', 'person', 'arrested', 'known', 'sophisticated', 'hacker']","['According', 'law', 'enforcement', 'officials', 'individual', 'decrypted', 'passwords', 'server']","['accord', 'law', 'enforcement', 'official', 'person', 'arrest', 'know', 'sophisticated', 'hacker']","['accord', 'law', 'enforcement', 'official', 'individual', 'decrypt', 'password', 'server']",0.4714045207910316,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.3076923076923077,0.3076923076923077,0.5193978856555596,0.528618123069934,0.48185455380565645,0.5053903239835993,0.25,0.40089186286863654,0.2,0.18181818181818182,0.3086066999241838,0.15384615384615385,0.1,0.18257418583505536,0.09090909090909091
train_id_287,"Top U.S. executives are feeling increasingly sunny about business conditions and corporate profits , according to a survey released Monday .","Business confidence among top U.S. executives hit a 12-month high in the second quarter , according to a survey released Monday .",0,"['Top', 'U.S.', 'executives', 'feeling', 'increasingly', 'sunny', 'business', 'conditions', 'corporate', 'profits', 'according', 'survey', 'released', 'Monday']","['Business', 'confidence', 'among', 'top', 'U.S.', 'executives', 'hit', '12-month', 'high', 'second', 'quarter', 'according', 'survey', 'released', 'Monday']","['top', 'u.s.', 'executive', 'feel', 'increasingly', 'sunny', 'business', 'condition', 'corporate', 'profit', 'accord', 'survey', 'release', 'monday']","['business', 'confidence', 'among', 'top', 'u.s.', 'executive', 'hit', '12-month', 'high', 'second', 'quarter', 'accord', 'survey', 'release', 'monday']",0.41403933560541256,0.9714285714285715,0.7931034482758621,0.3864367132317184,0.2608695652173913,0.38095238095238093,0.5359712430830227,0.5335748396816977,0.43458895495777583,0.4769932977330544,0.22727272727272727,0.37062465833055064,0.18518518518518517,0.13636363636363635,0.24019223070763074,0.12,0.045454545454545456,0.08703882797784893,0.043478260869565216
train_id_293,The family owns Cheetahs strip clubs here and in Las Vegas .,The searches were conducted simultaneously with raids on strip clubs in San Diego and Las Vegas .,0,"['The', 'family', 'owns', 'Cheetahs', 'strip', 'clubs', 'Las', 'Vegas']","['The', 'searches', 'conducted', 'simultaneously', 'raids', 'strip', 'clubs', 'San', 'Diego', 'Las', 'Vegas']","['family', 'own', 'cheetah', 'strip', 'club', 'la', 'vega']","['search', 'conduct', 'simultaneously', 'raid', 'strip', 'club', 'san', 'diego', 'la', 'vega']",0.5330017908890261,0.8295454545454546,0.736842105263158,0.3876376661011099,0.35714285714285715,0.3076923076923077,0.5058793434192022,0.42547916844818473,0.47079003159275945,0.43719924246306446,0.15384615384615385,0.2721655269759087,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
train_id_349,"Navistar shares were down 44 cents , or 1.1 percent , at $ 41.19 on the New York Stock Exchange after falling as low as $ 39.93 .",Navistar shares rose a penny to $ 41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $ 39.93 .,0,"['Navistar', 'shares', '44', 'cents', '1.1', 'percent', '41.19', 'New', 'York', 'Stock', 'Exchange', 'falling', 'low', '39.93']","['Navistar', 'shares', 'rose', 'penny', '41.64', 'late', 'afternoon', 'New', 'York', 'Stock', 'Exchange', 'earlier', 'falling', 'low', '39.93']","['navistar', 'share', '44', 'cent', '1.1', 'percent', '41.19', 'new', 'york', 'stock', 'exchange', 'fall', 'low', '39.93']","['navistar', 'share', 'rise', 'penny', '41.64', 'late', 'afternoon', 'new', 'york', 'stock', 'exchange', 'early', 'fall', 'low', '39.93']",0.6210590034081188,0.9571428571428571,0.6896551724137931,0.5796550698475775,0.45,0.45,0.6220305943597653,0.46699962708234305,0.5228462337421778,0.49131580248764745,0.2857142857142857,0.44474958999666075,0.2222222222222222,0.13636363636363635,0.24019223070763074,0.12,0.045454545454545456,0.08703882797784893,0.043478260869565216
train_id_401,"Gyorgy Heizler , head of the local disaster unit , said the coach was carrying 38 passengers .","The head of the local disaster unit , Gyorgy Heizler , said the coach driver had failed to heed red stop lights .",0,"['Gyorgy', 'Heizler', 'head', 'local', 'disaster', 'unit', 'said', 'coach', 'carrying', '38', 'passengers']","['The', 'head', 'local', 'disaster', 'unit', 'Gyorgy', 'Heizler', 'said', 'coach', 'driver', 'failed', 'heed', 'red', 'stop', 'lights']","['gyorgy', 'heizler', 'head', 'local', 'disaster', 'unit', 'say', 'coach', 'carry', '38', 'passenger']","['head', 'local', 'disaster', 'unit', 'gyorgy', 'heizler', 'say', 'coach', 'driver', 'fail', 'heed', 'red', 'stop', 'light']",0.6227991553292184,0.806060606060606,0.6923076923076923,0.4567193805747601,0.4444444444444444,0.47058823529411764,0.5904605061054125,0.3699997581613815,0.39527128039110004,0.376517475171079,0.2777777777777778,0.43852900965351466,0.21739130434782608,0.10526315789473684,0.19245008972987526,0.09523809523809523,0.05555555555555555,0.10660035817780521,0.05263157894736842
train_id_418,A panel of the 9th US Circuit Court of Appeals upheld California 's assault weapons ban in a 2-1 ruling last December .,The December decision by the 9th U.S. Circuit Court of Appeals upheld California 's law banning certain assault weapons and revived the national gun-ownership debate .,0,"['A', 'panel', '9th', 'US', 'Circuit', 'Court', 'Appeals', 'upheld', 'California', ""'s"", 'assault', 'weapons', 'ban', '2-1', 'ruling', 'last', 'December']","['The', 'December', 'decision', '9th', 'U.S', 'Circuit', 'Court', 'Appeals', 'upheld', 'California', ""'s"", 'law', 'banning', 'certain', 'assault', 'weapons', 'revived', 'national', 'gun-ownership', 'debate']","['panel', '9th', 'u', 'circuit', 'court', 'appeal', 'uphold', 'california', ""'s"", 'assault', 'weapon', 'ban', '2-1', 'ruling', 'last', 'december']","['december', 'decision', '9th', 'u.s', 'circuit', 'court', 'appeal', 'uphold', 'california', ""'s"", 'law', 'ban', 'certain', 'assault', 'weapon', 'revive', 'national', 'gun-ownership', 'debate']",0.5423261445466404,0.9117647058823529,0.7297297297297297,0.4609772228646443,0.37037037037037035,0.4583333333333333,0.5835527164776642,0.6174989050084778,0.6122352706572237,0.6158640268788722,0.2222222222222222,0.36514837167011077,0.18181818181818182,0.14814814814814814,0.25928148942086576,0.12903225806451613,0.11538461538461539,0.20801257358446093,0.10344827586206896
train_id_434,"Horn remained in critical but stable condition Monday , the hospital said .",The illusionist remained in critical condition Monday with a gaping wound to the neck .,0,"['Horn', 'remained', 'critical', 'stable', 'condition', 'Monday', 'hospital', 'said']","['The', 'illusionist', 'remained', 'critical', 'condition', 'Monday', 'gaping', 'wound', 'neck']","['horn', 'remain', 'critical', 'stable', 'condition', 'monday', 'hospital', 'say']","['illusionist', 'remain', 'critical', 'condition', 'monday', 'gap', 'wound', 'neck']",0.4714045207910316,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.3076923076923077,0.3333333333333333,0.5279448942025681,0.41525168682436325,0.3657207663138661,0.39245359921624684,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
train_id_435,"The blue-chip Dow Jones industrial average .DJI was down 63.09 points , or 0.68 percent , at 9,270.70 .","In the first hour of trading , the Dow Jones industrial average was up 12.98 , or 0.1 percent , at 9,346.77 .",0,"['The', 'blue-chip', 'Dow', 'Jones', 'industrial', 'average', '.DJI', '63.09', 'points', '0.68', 'percent', '9,270.70']","['In', 'first', 'hour', 'trading', 'Dow', 'Jones', 'industrial', 'average', '12.98', '0.1', 'percent', '9,346.77']","['blue-chip', 'dow', 'jones', 'industrial', 'average', '.dji', '63.09', 'point', '0.68', 'percent', '9,270.70']","['first', 'hour', 'trading', 'dow', 'jones', 'industrial', 'average', '12.98', '0.1', 'percent', '9,346.77']",0.41666666666666674,1.0,0.7916666666666666,0.41666666666666674,0.2631578947368421,0.29411764705882354,0.519091847265222,0.35266763874391444,0.38306417690478944,0.35824761200417404,0.17647058823529413,0.29999999999999993,0.15,0.125,0.2222222222222222,0.1111111111111111,0.06666666666666667,0.12499999999999997,0.0625
train_id_447,"Two weeks later on New Year 's night , Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment .","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .",0,"['Two', 'weeks', 'later', 'New', 'Year', ""'s"", 'night', 'Nikia', 'Shanell', 'Kilpatrick', 'discovered', 'bound', 'strangled', 'apartment']","['On', 'Jan.', '1', 'Nikia', 'Shanell', 'Kilpatrick', 'pregnant', 'found', 'bound', 'strangled', 'apartment']","['two', 'week', 'later', 'new', 'year', ""'s"", 'night', 'nikia', 'shanell', 'kilpatrick', 'discover', 'bound', 'strangle', 'apartment']","['jan.', '1', 'nikia', 'shanell', 'kilpatrick', 'pregnant', 'find', 'bound', 'strangle', 'apartment']",0.48349377841522817,0.8831168831168832,0.76,0.3798879687548221,0.3157894736842105,0.3333333333333333,0.5118426891484874,0.34050832686191096,0.3848635730554838,0.36606407139701286,0.2222222222222222,0.36980013081681945,0.18181818181818182,0.1111111111111111,0.20412414523193148,0.1,0.0,0.0,0.0
train_id_472,Analysts have estimated that Vivendi Uni could fetch $ 12 billion- $ 14 billion for VUE .,Analysts have estimated that the two networks could fetch as much as $ 7 billion .,0,"['Analysts', 'estimated', 'Vivendi', 'Uni', 'could', 'fetch', '12', 'billion-', '14', 'billion', 'VUE']","['Analysts', 'estimated', 'two', 'networks', 'could', 'fetch', 'much', '7', 'billion']","['analyst', 'estimate', 'vivendi', 'uni', 'could', 'fetch', '12', 'billion-', '14', 'billion', 'vue']","['analyst', 'estimate', 'two', 'network', 'could', 'fetch', 'much', '7', 'billion']",0.502518907629606,0.898989898989899,0.75,0.41115183351513224,0.3333333333333333,0.3333333333333333,0.5237335667999858,0.5640455838924732,0.4979376271651177,0.5340396502305294,0.125,0.22360679774997896,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
train_id_474,Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public .,She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public .,0,"['Janice', 'Kelly', 'said', 'husband', 'received', 'assurances', 'senior', 'MoD', 'officials', 'name', 'would', 'made', 'public']","['She', 'told', 'inquiry', 'husband', 'received', 'assurances', 'line', 'manager', 'senior', 'ministry', 'officials', 'came', 'forward', 'name', 'would', 'made', 'public']","['janice', 'kelly', 'say', 'husband', 'receive', 'assurance', 'senior', 'mod', 'official', 'name', 'would', 'make', 'public']","['tell', 'inquiry', 'husband', 'receive', 'assurance', 'line', 'manager', 'senior', 'ministry', 'official', 'come', 'forward', 'name', 'would', 'make', 'public']",0.6054055145966812,0.8371040723981901,0.7,0.4629571582209915,0.42857142857142855,0.45,0.5843486869222115,0.44322611840905607,0.4414390699590397,0.432254674491453,0.22727272727272727,0.372677996249965,0.18518518518518517,0.13636363636363635,0.24174688920761409,0.12,0.045454545454545456,0.08770580193070293,0.043478260869565216
train_id_483,"Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) scrambled up $ 2.19 , or almost 12 percent , to $ 20.59 .","Telecom equipment maker Lucent Technologies Inc . ( nyse : QCOM - news - people ) rallied 43 cents , or 12.3 percent , to $ 3.95 .",0,"['Swedish', 'telecom', 'equipment', 'maker', 'Ericsson', 'nasdaq', 'QCOM', 'news', 'people', 'scrambled', '2.19', 'almost', '12', 'percent', '20.59']","['Telecom', 'equipment', 'maker', 'Lucent', 'Technologies', 'Inc', 'nyse', 'QCOM', 'news', 'people', 'rallied', '43', 'cents', '12.3', 'percent', '3.95']","['swedish', 'telecom', 'equipment', 'maker', 'ericsson', 'nasdaq', 'qcom', 'news', 'people', 'scramble', '2.19', 'almost', '12', 'percent', '20.59']","['telecom', 'equipment', 'maker', 'lucent', 'technology', 'inc', 'nyse', 'qcom', 'news', 'people', 'rally', '43', 'cent', '12.3', 'percent', '3.95']",0.3872983346207417,0.975,0.8064516129032258,0.3630921887069454,0.24,0.2916666666666667,0.4999708344061737,0.3757102798437892,0.3148960853120326,0.34127251842042255,0.16,0.2760262237369417,0.13793103448275862,0.08,0.14824986333222026,0.07407407407407407,0.0,0.0,0.0
train_id_505,"Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs , which came after Berlusconi compared a German politician to a Nazi concentration camp guard .",Stefani 's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard .,0,"['Schroeder', 'cancelled', 'Italian', 'holiday', 'Stefani', 'refused', 'apologise', 'slurs', 'came', 'Berlusconi', 'compared', 'German', 'politician', 'Nazi', 'concentration', 'camp', 'guard']","['Stefani', ""'s"", 'remarks', 'stoked', 'tension', 'Italian', 'Prime', 'Minister', 'Silvio', 'Berlusconi', 'last', 'week', 'compared', 'German', 'member', 'European', 'Parliament', 'Nazi', 'concentration', 'camp', 'guard']","['schroeder', 'cancel', 'italian', 'holiday', 'stefani', 'refuse', 'apologise', 'slur', 'come', 'berlusconi', 'compare', 'german', 'politician', 'nazi', 'concentration', 'camp', 'guard']","['stefani', ""'s"", 'remark', 'stoked', 'tension', 'italian', 'prime', 'minister', 'silvio', 'berlusconi', 'last', 'week', 'compare', 'german', 'member', 'european', 'parliament', 'nazi', 'concentration', 'camp', 'guard']",0.4763305116224668,0.8991596638655461,0.7631578947368421,0.38560089036104456,0.3103448275862069,0.3103448275862069,0.5068083553382837,0.3666103743675955,0.3407120738210778,0.35085830114437905,0.125,0.22360679774997896,0.1111111111111111,0.0625,0.11846977555181847,0.058823529411764705,0.03225806451612903,0.06299407883487121,0.03125
