id,sentence1,sentence2,classification,Text_Cleaned1,lemmatized_text1,Text_Cleaned2,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_211,"The Lord Chancellor was guardian of the Great Seal , used to stamp all official documents from the sovereign .","Falconer will hold on , for now , to the Lord Chancellor 's Great Seal , used to sign off instructions from the sovereign .",0,"['lord', 'chancellor', 'guardian', 'great', 'seal', 'used', 'stamp', 'official', 'documents', 'sovereign']","['lord', 'chancellor', 'guardian', 'great', 'seal', 'used', 'stamp', 'official', 'document', 'sovereign']","['falconer', 'hold', 'lord', 'chancellor', 'great', 'seal', 'used', 'sign', 'instructions', 'sovereign']","['falconer', 'hold', 'lord', 'chancellor', 'great', 'seal', 'used', 'sign', 'instruction', 'sovereign']",0.5999999999999999,1.0,0.7,0.5999999999999999,0.42857142857142855,0.42857142857142855,0.6190476190476191,0.5498499177590933,0.3964275348297214,0.48935820003109903,0.2,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.12499999999999997,0.0625,0.0,0.0,0.0
train_id_251,"BOB HOPE , master of the one-liner and Americas favourite comedian , died with a smile on his face yesterday just months after celebrating his 100th birthday .","Bob Hope , the master of one-line quips , died Sunday night "" with a smile on his face , "" his daughter said yesterday .",0,"['bob', 'hope', 'master', 'one', 'liner', 'americas', 'favourite', 'comedian', 'died', 'smile', 'face', 'yesterday', 'months', 'celebrating', '100th', 'birthday']","['bob', 'hope', 'master', 'one', 'liner', 'america', 'favourite', 'comedian', 'died', 'smile', 'face', 'yesterday', 'month', 'celebrating', '100th', 'birthday']","['bob', 'hope', 'master', 'one', 'line', 'quips', 'died', 'sunday', 'night', 'smile', 'face', 'daughter', 'said', 'yesterday']","['bob', 'hope', 'master', 'one', 'line', 'quip', 'died', 'sunday', 'night', 'smile', 'face', 'daughter', 'said', 'yesterday']",0.5345224838248488,0.9285714285714286,0.7333333333333334,0.4677071733467427,0.36363636363636365,0.36363636363636365,0.5542290246554042,0.6182258107185352,0.43856193793306797,0.5440975123517977,0.16666666666666666,0.2864459496157732,0.14285714285714285,0.08333333333333333,0.15430334996209194,0.07692307692307693,0.043478260869565216,0.08362420100070908,0.041666666666666664
train_id_274,"According to law enforcement officials , the person arrested was a known sophisticated hacker .","According to law enforcement officials , the individual decrypted passwords on the server .",0,"['according', 'law', 'enforcement', 'officials', 'person', 'arrested', 'known', 'sophisticated', 'hacker']","['according', 'law', 'enforcement', 'official', 'person', 'arrested', 'known', 'sophisticated', 'hacker']","['according', 'law', 'enforcement', 'officials', 'individual', 'decrypted', 'passwords', 'server']","['according', 'law', 'enforcement', 'official', 'individual', 'decrypted', 'password', 'server']",0.4714045207910316,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.3076923076923077,0.3076923076923077,0.5193978856555596,0.5384992980973263,0.5073500956109996,0.539358646283179,0.25,0.40089186286863654,0.2,0.18181818181818182,0.3086066999241838,0.15384615384615385,0.1,0.18257418583505536,0.09090909090909091
train_id_287,"Top U.S. executives are feeling increasingly sunny about business conditions and corporate profits , according to a survey released Monday .","Business confidence among top U.S. executives hit a 12-month high in the second quarter , according to a survey released Monday .",0,"['top', 'u', 'executives', 'feeling', 'increasingly', 'sunny', 'business', 'conditions', 'corporate', 'profits', 'according', 'survey', 'released', 'monday']","['top', 'u', 'executive', 'feeling', 'increasingly', 'sunny', 'business', 'condition', 'corporate', 'profit', 'according', 'survey', 'released', 'monday']","['business', 'confidence', 'among', 'top', 'u', 'executives', 'hit', '12', 'month', 'high', 'second', 'quarter', 'according', 'survey', 'released', 'monday']","['business', 'confidence', 'among', 'top', 'u', 'executive', 'hit', '12', 'month', 'high', 'second', 'quarter', 'according', 'survey', 'released', 'monday']",0.5345224838248488,0.9285714285714286,0.7333333333333334,0.4677071733467427,0.36363636363636365,0.36363636363636365,0.5542290246554042,0.5377229733107521,0.5183775154798761,0.5405031063619039,0.21739130434782608,0.35805743701971643,0.17857142857142858,0.13043478260869565,0.23145502494313788,0.11538461538461539,0.043478260869565216,0.08362420100070908,0.041666666666666664
train_id_342,The American Express Corp. has pledged at least $ 3 million of more than $ 5 million needed .,"The city had requested federal funds , but withdrew that request when American Express pledged at least $ 3 million .",0,"['american', 'express', 'corp', 'pledged', 'least', '3', 'million', '5', 'million', 'needed']","['american', 'express', 'corp', 'pledged', 'least', '3', 'million', '5', 'million', 'needed']","['city', 'requested', 'federal', 'funds', 'withdrew', 'request', 'american', 'express', 'pledged', 'least', '3', 'million']","['city', 'requested', 'federal', 'fund', 'withdrew', 'request', 'american', 'express', 'pledged', 'least', '3', 'million']",0.5833333333333334,0.9,0.7272727272727273,0.48611111111111116,0.4,0.4,0.5444444444444444,0.6710237445268548,0.661171017450042,0.6899342205054808,0.25,0.40201512610368484,0.2,0.125,0.22360679774997896,0.1111111111111111,0.06666666666666667,0.1259881576697424,0.0625
train_id_349,"Navistar shares were down 44 cents , or 1.1 percent , at $ 41.19 on the New York Stock Exchange after falling as low as $ 39.93 .",Navistar shares rose a penny to $ 41.64 at late afternoon on the New York Stock Exchange after earlier falling as low as $ 39.93 .,0,"['navistar', 'shares', '44', 'cents', '1', '1', 'percent', '41', '19', 'new', 'york', 'stock', 'exchange', 'falling', 'low', '39', '93']","['navistar', 'share', '44', 'cent', '1', '1', 'percent', '41', '19', 'new', 'york', 'stock', 'exchange', 'falling', 'low', '39', '93']","['navistar', 'shares', 'rose', 'penny', '41', '64', 'late', 'afternoon', 'new', 'york', 'stock', 'exchange', 'earlier', 'falling', 'low', '39', '93']","['navistar', 'share', 'rose', 'penny', '41', '64', 'late', 'afternoon', 'new', 'york', 'stock', 'exchange', 'earlier', 'falling', 'low', '39', '93']",0.6120563724821229,1.0,0.6764705882352942,0.6120563724821229,0.5,0.5,0.648635100975639,0.6150490467393186,0.6297155084944194,0.6410961109809532,0.28,0.4375,0.21875,0.15384615384615385,0.2666666666666666,0.13333333333333333,0.07692307692307693,0.14285714285714285,0.07142857142857142
train_id_401,"Gyorgy Heizler , head of the local disaster unit , said the coach was carrying 38 passengers .","The head of the local disaster unit , Gyorgy Heizler , said the coach driver had failed to heed red stop lights .",0,"['gyorgy', 'heizler', 'head', 'local', 'disaster', 'unit', 'said', 'coach', 'carrying', '38', 'passengers']","['gyorgy', 'heizler', 'head', 'local', 'disaster', 'unit', 'said', 'coach', 'carrying', '38', 'passenger']","['head', 'local', 'disaster', 'unit', 'gyorgy', 'heizler', 'said', 'coach', 'driver', 'failed', 'heed', 'red', 'stop', 'lights']","['head', 'local', 'disaster', 'unit', 'gyorgy', 'heizler', 'said', 'coach', 'driver', 'failed', 'heed', 'red', 'stop', 'light']",0.6446583712203042,0.8441558441558441,0.6799999999999999,0.5065172916730961,0.47058823529411764,0.47058823529411764,0.609193910338718,0.36589975958032883,0.41321069217160544,0.40368916128114846,0.2777777777777778,0.43852900965351466,0.21739130434782608,0.10526315789473684,0.19245008972987526,0.09523809523809523,0.05555555555555555,0.10660035817780521,0.05263157894736842
train_id_423,"The study , published Monday in the journal Molecular Brain Research , is likely to also apply to humans , its authors said .","The study , conducted on the brains of developing mice , was being published today in the journal Molecular Brain Research .",0,"['study', 'published', 'monday', 'journal', 'molecular', 'brain', 'research', 'likely', 'also', 'apply', 'humans', 'authors', 'said']","['study', 'published', 'monday', 'journal', 'molecular', 'brain', 'research', 'likely', 'also', 'apply', 'human', 'author', 'said']","['study', 'conducted', 'brains', 'developing', 'mice', 'published', 'today', 'journal', 'molecular', 'brain', 'research']","['study', 'conducted', 'brain', 'developing', 'mouse', 'published', 'today', 'journal', 'molecular', 'brain', 'research']",0.5017452060042545,0.9160839160839161,0.75,0.42455363584975386,0.3333333333333333,0.35294117647058826,0.5353802402705737,0.5797802697705097,0.5053494259545922,0.5620445631429729,0.15789473684210525,0.27386127875258304,0.13636363636363635,0.1111111111111111,0.20100756305184242,0.1,0.058823529411764705,0.11180339887498948,0.05555555555555555
train_id_434,"Horn remained in critical but stable condition Monday , the hospital said .",The illusionist remained in critical condition Monday with a gaping wound to the neck .,0,"['horn', 'remained', 'critical', 'stable', 'condition', 'monday', 'hospital', 'said']","['horn', 'remained', 'critical', 'stable', 'condition', 'monday', 'hospital', 'said']","['illusionist', 'remained', 'critical', 'condition', 'monday', 'gaping', 'wound', 'neck']","['illusionist', 'remained', 'critical', 'condition', 'monday', 'gaping', 'wound', 'neck']",0.4999999999999999,1.0,0.75,0.4999999999999999,0.3333333333333333,0.3333333333333333,0.5555555555555555,0.4151403504081165,0.38776182759287914,0.41634018794918176,0.16666666666666666,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0
train_id_435,"The blue-chip Dow Jones industrial average .DJI was down 63.09 points , or 0.68 percent , at 9,270.70 .","In the first hour of trading , the Dow Jones industrial average was up 12.98 , or 0.1 percent , at 9,346.77 .",0,"['blue', 'chip', 'dow', 'jones', 'industrial', 'average', 'dji', '63', '09', 'points', '0', '68', 'percent', '9', '270', '70']","['blue', 'chip', 'dow', 'jones', 'industrial', 'average', 'dji', '63', '09', 'point', '0', '68', 'percent', '9', '270', '70']","['first', 'hour', 'trading', 'dow', 'jones', 'industrial', 'average', '12', '98', '0', '1', 'percent', '9', '346', '77']","['first', 'hour', 'trading', 'dow', 'jones', 'industrial', 'average', '12', '98', '0', '1', 'percent', '9', '346', '77']",0.45184805705753195,0.9708333333333333,0.7741935483870968,0.4236075534914362,0.2916666666666667,0.2916666666666667,0.5171930566283959,0.5493854309506047,0.5328151528013582,0.5401614795088332,0.16,0.2760262237369417,0.13793103448275862,0.08,0.14824986333222026,0.07407407407407407,0.041666666666666664,0.08006407690254358,0.04
train_id_442,""" We 've got quality players , "" said Pirates manager Lloyd McClendon .","There was some counterpunching out there , Manager Lloyd McClendon said .",0,"['got', 'quality', 'players', 'said', 'pirates', 'manager', 'lloyd', 'mcclendon']","['got', 'quality', 'player', 'said', 'pirate', 'manager', 'lloyd', 'mcclendon']","['counterpunching', 'manager', 'lloyd', 'mcclendon', 'said']","['counterpunching', 'manager', 'lloyd', 'mcclendon', 'said']",0.6324555320336759,0.7,0.6923076923076923,0.39528470752104744,0.4444444444444444,0.4444444444444444,0.5598194346436612,0.6070819203554266,0.5005666740380361,0.5695073594532545,0.2222222222222222,0.3779644730092272,0.18181818181818182,0.125,0.23570226039551587,0.1111111111111111,0.0,0.0,0.0
train_id_447,"Two weeks later on New Year 's night , Nikia Shanell Kilpatrick was discovered bound and strangled in her apartment .","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .",0,"['two', 'weeks', 'later', 'new', 'year', 'night', 'nikia', 'shanell', 'kilpatrick', 'discovered', 'bound', 'strangled', 'apartment']","['two', 'week', 'later', 'new', 'year', 'night', 'nikia', 'shanell', 'kilpatrick', 'discovered', 'bound', 'strangled', 'apartment']","['jan', '1', 'nikia', 'shanell', 'kilpatrick', 'pregnant', 'found', 'bound', 'strangled', 'apartment']","['jan', '1', 'nikia', 'shanell', 'kilpatrick', 'pregnant', 'found', 'bound', 'strangled', 'apartment']",0.5262348115842176,0.8615384615384616,0.7391304347826086,0.40479600891093664,0.35294117647058826,0.35294117647058826,0.5276467907494019,0.45681642924908106,0.35148362834836444,0.4036610838949642,0.23529411764705882,0.3849001794597505,0.19047619047619047,0.11764705882352941,0.21320071635561041,0.10526315789473684,0.0,0.0,0.0
train_id_467,"Anything less is unacceptable , "" said Gordon , the ranking Democrat on the House Space and Aeronautics subcommittee .",Gordon is the senior Democrat on the House Subcommittee on Space and Aeronautics .,0,"['anything', 'less', 'unacceptable', 'said', 'gordon', 'ranking', 'democrat', 'house', 'space', 'aeronautics', 'subcommittee']","['anything', 'le', 'unacceptable', 'said', 'gordon', 'ranking', 'democrat', 'house', 'space', 'aeronautics', 'subcommittee']","['gordon', 'senior', 'democrat', 'house', 'subcommittee', 'space', 'aeronautics']","['gordon', 'senior', 'democrat', 'house', 'subcommittee', 'space', 'aeronautics']",0.6837634587578276,0.6883116883116883,0.6666666666666667,0.4351222010277085,0.5,0.5,0.5992413450724885,0.649689041722797,0.6490537004275394,0.6607000014551254,0.14285714285714285,0.25819888974716115,0.125,0.0,0.0,0.0,0.0,0.0,0.0
train_id_470,"Several doctors and courts have found Schiavo to be in a persistent vegetative state , but Byrd disagreed .",Many doctors say she is in a persistent vegetative state and cannot recover .,0,"['several', 'doctors', 'courts', 'found', 'schiavo', 'persistent', 'vegetative', 'state', 'byrd', 'disagreed']","['several', 'doctor', 'court', 'found', 'schiavo', 'persistent', 'vegetative', 'state', 'byrd', 'disagreed']","['many', 'doctors', 'say', 'persistent', 'vegetative', 'state', 'cannot', 'recover']","['many', 'doctor', 'say', 'persistent', 'vegetative', 'state', 'cannot', 'recover']",0.4472135954999579,0.9,0.7777777777777778,0.35777087639996635,0.2857142857142857,0.2857142857142857,0.48861858747616244,0.5141661072063168,0.5416666666666666,0.5428324356708649,0.14285714285714285,0.2519763153394848,0.125,0.07692307692307693,0.14433756729740646,0.07142857142857142,0.0,0.0,0.0
train_id_472,Analysts have estimated that Vivendi Uni could fetch $ 12 billion- $ 14 billion for VUE .,Analysts have estimated that the two networks could fetch as much as $ 7 billion .,0,"['analysts', 'estimated', 'vivendi', 'uni', 'could', 'fetch', '12', 'billion', '14', 'billion', 'vue']","['analyst', 'estimated', 'vivendi', 'uni', 'could', 'fetch', '12', 'billion', '14', 'billion', 'vue']","['analysts', 'estimated', 'two', 'networks', 'could', 'fetch', 'much', '7', 'billion']","['analyst', 'estimated', 'two', 'network', 'could', 'fetch', 'much', '7', 'billion']",0.5547001962252291,0.898989898989899,0.75,0.45384561509336935,0.35714285714285715,0.35714285714285715,0.546262013775921,0.5170220224493997,0.5239115712074303,0.536518727280787,0.125,0.22360679774997896,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
train_id_474,Janice Kelly said her husband had received assurances from senior MoD officials that his name would not be made public .,She told the inquiry that her husband had received assurances from his line manager and senior ministry officials that when he came forward his name would not be made public .,0,"['janice', 'kelly', 'said', 'husband', 'received', 'assurances', 'senior', 'mod', 'officials', 'name', 'would', 'made', 'public']","['janice', 'kelly', 'said', 'husband', 'received', 'assurance', 'senior', 'mod', 'official', 'name', 'would', 'made', 'public']","['told', 'inquiry', 'husband', 'received', 'assurances', 'line', 'manager', 'senior', 'ministry', 'officials', 'came', 'forward', 'name', 'would', 'made', 'public']","['told', 'inquiry', 'husband', 'received', 'assurance', 'line', 'manager', 'senior', 'ministry', 'official', 'came', 'forward', 'name', 'would', 'made', 'public']",0.6240377207533828,0.8701923076923077,0.6896551724137931,0.5070306481121235,0.45,0.45,0.6004626062886658,0.5149446039333395,0.544449596989431,0.535788502554225,0.22727272727272727,0.372677996249965,0.18518518518518517,0.13636363636363635,0.24174688920761409,0.12,0.045454545454545456,0.08770580193070293,0.043478260869565216
train_id_483,"Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) scrambled up $ 2.19 , or almost 12 percent , to $ 20.59 .","Telecom equipment maker Lucent Technologies Inc . ( nyse : QCOM - news - people ) rallied 43 cents , or 12.3 percent , to $ 3.95 .",0,"['swedish', 'telecom', 'equipment', 'maker', 'ericsson', 'nasdaq', 'qcom', 'news', 'people', 'scrambled', '2', '19', 'almost', '12', 'percent', '20', '59']","['swedish', 'telecom', 'equipment', 'maker', 'ericsson', 'nasdaq', 'qcom', 'news', 'people', 'scrambled', '2', '19', 'almost', '12', 'percent', '20', '59']","['telecom', 'equipment', 'maker', 'lucent', 'technologies', 'inc', 'nyse', 'qcom', 'news', 'people', 'rallied', '43', 'cents', '12', '3', 'percent', '3', '95']","['telecom', 'equipment', 'maker', 'lucent', 'technology', 'inc', 'nyse', 'qcom', 'news', 'people', 'rallied', '43', 'cent', '12', '3', 'percent', '3', '95']",0.4338609156373123,0.9738562091503268,0.7714285714285715,0.4097575314352394,0.3076923076923077,0.3076923076923077,0.5305238918561893,0.5346937655517249,0.4240868057749415,0.49090742626005573,0.13793103448275862,0.24253562503633297,0.12121212121212122,0.06896551724137931,0.12909944487358055,0.06451612903225806,0.0,0.0,0.0
train_id_505,"Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs , which came after Berlusconi compared a German politician to a Nazi concentration camp guard .",Stefani 's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard .,0,"['schroeder', 'cancelled', 'italian', 'holiday', 'stefani', 'refused', 'apologise', 'slurs', 'came', 'berlusconi', 'compared', 'german', 'politician', 'nazi', 'concentration', 'camp', 'guard']","['schroeder', 'cancelled', 'italian', 'holiday', 'stefani', 'refused', 'apologise', 'slur', 'came', 'berlusconi', 'compared', 'german', 'politician', 'nazi', 'concentration', 'camp', 'guard']","['stefani', 'remarks', 'stoked', 'tension', 'italian', 'prime', 'minister', 'silvio', 'berlusconi', 'last', 'week', 'compared', 'german', 'member', 'european', 'parliament', 'nazi', 'concentration', 'camp', 'guard']","['stefani', 'remark', 'stoked', 'tension', 'italian', 'prime', 'minister', 'silvio', 'berlusconi', 'last', 'week', 'compared', 'german', 'member', 'european', 'parliament', 'nazi', 'concentration', 'camp', 'guard']",0.4880935300919764,0.9205882352941177,0.7567567567567568,0.41487950057817996,0.32142857142857145,0.32142857142857145,0.5216038628621439,0.3875795937291291,0.3888747355272123,0.3996267276576519,0.12903225806451613,0.22941573387056174,0.11428571428571428,0.06451612903225806,0.12171612389003691,0.06060606060606061,0.03333333333333333,0.06482037235521644,0.03225806451612903
