id,sentence1,sentence2,classification,Text_Cleaned1,Text_Cleaned2,lemmatized_text1,lemmatized_text2,cosine_similarity_score,overlap_score,overlap2_score,cosine/length_ratio,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_15,"Passenger Keith Charlton , who helped tackle the man , last night praised the efforts of the injured chief flight attendant , known to passengers as Greg .","Passenger Keith Charlton , who also tackled the attacker , praised the efforts of the injured chief flight attendant .",1,"['Passenger', 'Keith', 'Charlton', 'helped', 'tackle', 'man', 'last', 'night', 'praised', 'efforts', 'injured', 'chief', 'flight', 'attendant', 'known', 'passengers', 'Greg']","['Passenger', 'Keith', 'Charlton', 'also', 'tackled', 'attacker', 'praised', 'efforts', 'injured', 'chief', 'flight', 'attendant']","['passenger', 'keith', 'charlton', 'help', 'tackle', 'man', 'last', 'night', 'praise', 'effort', 'injured', 'chief', 'flight', 'attendant', 'know', 'passenger', 'greg']","['passenger', 'keith', 'charlton', 'also', 'tackle', 'attacker', 'praise', 'effort', 'injured', 'chief', 'flight', 'attendant']",0.6301260378126045,0.7794117647058824,0.6896551724137931,0.444794850220662,0.45,0.5555555555555556,0.6152412019907872,0.67775004097821,0.6318524115883802,0.6559245524194144,0.35,0.5276448530110863,0.25925925925925924,0.25,0.40824829046386296,0.2,0.15,0.2672612419124244,0.13043478260869565
train_id_16,""" Due to economic and creative realities , many key people will not be returning , "" producer David E. Kelley said in a statement .",""" Due to economic and creative realities , many key people will not be returning , including Dylan , "" Kelley said Monday .",1,"['``', 'Due', 'economic', 'creative', 'realities', 'many', 'key', 'people', 'returning', '``', 'producer', 'David', 'E.', 'Kelley', 'said', 'statement']","['``', 'Due', 'economic', 'creative', 'realities', 'many', 'key', 'people', 'returning', 'including', 'Dylan', '``', 'Kelley', 'said', 'Monday']","['``', 'due', 'economic', 'creative', 'reality', 'many', 'key', 'people', 'return', '``', 'producer', 'david', 'e.', 'kelley', 'say', 'statement']","['``', 'due', 'economic', 'creative', 'reality', 'many', 'key', 'people', 'return', 'include', 'dylan', '``', 'kelley', 'say', 'monday']",0.8003267306650412,0.95,0.6129032258064516,0.7503063099984761,0.6111111111111112,0.6111111111111112,0.7313491793432575,0.4860103293694627,0.4709211450883698,0.46901508824384536,0.45,0.6210590034081188,0.3103448275862069,0.35,0.5188745216627709,0.25925925925925924,0.3157894736842105,0.4803844614152615,0.24
train_id_18,"Based on the history and success of The Winston in Charlotte , I believe theres no place but Lowes Motor Speedway that can do it justice .",""" Based on the history and success of The Winston in Charlotte , I believe there 's no place but Lowe 's Motor Speedway that can do it justice . """,1,"['Based', 'history', 'success', 'The', 'Winston', 'Charlotte', 'I', 'believe', 'theres', 'place', 'Lowes', 'Motor', 'Speedway', 'justice']","['``', 'Based', 'history', 'success', 'The', 'Winston', 'Charlotte', 'I', 'believe', ""'s"", 'place', 'Lowe', ""'s"", 'Motor', 'Speedway', 'justice', '``']","['base', 'history', 'success', 'winston', 'charlotte', 'believe', 'theres', 'place', 'lowes', 'motor', 'speedway', 'justice']","['``', 'base', 'history', 'success', 'winston', 'charlotte', 'believe', ""'s"", 'place', 'lowe', ""'s"", 'motor', 'speedway', 'justice', '``']",0.6998542122237653,0.8487394957983194,0.6129032258064516,0.5763505277136891,0.7058823529411765,0.6666666666666666,0.7685626564131768,0.6491593420914741,0.7144729612815648,0.6833480464282098,0.3888888888888889,0.5640760748177662,0.28,0.2777777777777778,0.43852900965351466,0.21739130434782608,0.16666666666666666,0.28867513459481287,0.14285714285714285
train_id_21,"The Federal Trade Commission ( FTC ) asked Congress today for additional authority to fight unwanted Internet spam , which now accounts for up to half of all e-mail traffic .","The Federal Trade Commission asked Congress yesterday for broader powers to attack the rapidly growing problem of spam , which new studies show accounts for half of all e-mail traffic .",1,"['The', 'Federal', 'Trade', 'Commission', 'FTC', 'asked', 'Congress', 'today', 'additional', 'authority', 'fight', 'unwanted', 'Internet', 'spam', 'accounts', 'half', 'e-mail', 'traffic']","['The', 'Federal', 'Trade', 'Commission', 'asked', 'Congress', 'yesterday', 'broader', 'powers', 'attack', 'rapidly', 'growing', 'problem', 'spam', 'new', 'studies', 'show', 'accounts', 'half', 'e-mail', 'traffic']","['federal', 'trade', 'commission', 'ftc', 'ask', 'congress', 'today', 'additional', 'authority', 'fight', 'unwanted', 'internet', 'spam', 'account', 'half', 'e-mail', 'traffic']","['federal', 'trade', 'commission', 'ask', 'congress', 'yesterday', 'broad', 'power', 'attack', 'rapidly', 'grow', 'problem', 'spam', 'new', 'study', 'show', 'account', 'half', 'e-mail', 'traffic']",0.5657789498610037,0.9126984126984127,0.717948717948718,0.48495338559514606,0.39285714285714285,0.37037037037037035,0.5630158710000216,0.5248583855969606,0.5112460259387576,0.5214034705566659,0.20689655172413793,0.3441236008058426,0.17142857142857143,0.1,0.18257418583505539,0.09090909090909091,0.03333333333333333,0.06482037235521644,0.03225806451612903
train_id_23,"Researchers at Sweden 's Karolinska Institute reanalyzed data from more than 2,000 infants who had been treated with radiation for a benign birthmark condition between 1930 and 1959 .","Researchers at Sweden 's Karolinska Institute recently went over data from more than 2,000 children treated with radiation for a harmless birthmark condition between 1930 and 1959 .",1,"['Researchers', 'Sweden', ""'s"", 'Karolinska', 'Institute', 'reanalyzed', 'data', '2,000', 'infants', 'treated', 'radiation', 'benign', 'birthmark', 'condition', '1930', '1959']","['Researchers', 'Sweden', ""'s"", 'Karolinska', 'Institute', 'recently', 'went', 'data', '2,000', 'children', 'treated', 'radiation', 'harmless', 'birthmark', 'condition', '1930', '1959']","['researcher', 'sweden', ""'s"", 'karolinska', 'institute', 'reanalyzed', 'data', '2,000', 'infant', 'treat', 'radiation', 'benign', 'birthmark', 'condition', '1930', '1959']","['researcher', 'sweden', ""'s"", 'karolinska', 'institute', 'recently', 'go', 'data', '2,000', 'child', 'treat', 'radiation', 'harmless', 'birthmark', 'condition', '1930', '1959']",0.7882407813680822,0.9522058823529411,0.6060606060606061,0.7418736765817244,0.65,0.65,0.7567141667151106,0.5153849667740609,0.5540613383768356,0.5373744667708429,0.4090909090909091,0.5809475019311126,0.2903225806451613,0.20833333333333334,0.3450327796711771,0.1724137931034483,0.125,0.22237479499833038,0.1111111111111111
train_id_24,"About $ 250,000 worth of her jewelry was discovered last week at Kennedy International Airport , where it had up and disappeared before a flight to the BET Awards .","An estimated $ 250,000 worth of jewelry belonging to the hip-hop performer was recovered Friday at Kennedy Airport , where it had disappeared June 20 .",1,"['About', '250,000', 'worth', 'jewelry', 'discovered', 'last', 'week', 'Kennedy', 'International', 'Airport', 'disappeared', 'flight', 'BET', 'Awards']","['An', 'estimated', '250,000', 'worth', 'jewelry', 'belonging', 'hip-hop', 'performer', 'recovered', 'Friday', 'Kennedy', 'Airport', 'disappeared', 'June', '20']","['250,000', 'worth', 'jewelry', 'discover', 'last', 'week', 'kennedy', 'international', 'airport', 'disappear', 'flight', 'bet', 'award']","['estimated', '250,000', 'worth', 'jewelry', 'belonging', 'hip-hop', 'performer', 'recover', 'friday', 'kennedy', 'airport', 'disappear', 'june', '20']",0.41403933560541256,0.9714285714285715,0.7931034482758621,0.3864367132317184,0.2608695652173913,0.2857142857142857,0.5042252113369909,0.44514269125379186,0.3684557459332264,0.40764249451076745,0.13636363636363635,0.24019223070763074,0.12,0.045454545454545456,0.08703882797784893,0.043478260869565216,0.0,0.0,0.0
train_id_25,"Its chief executive , Lawrence J. Lasser , resigned under pressure last Monday .","On Monday , Putnam said chief executive Lawrence J. Lasser had resigned .",1,"['Its', 'chief', 'executive', 'Lawrence', 'J.', 'Lasser', 'resigned', 'pressure', 'last', 'Monday']","['On', 'Monday', 'Putnam', 'said', 'chief', 'executive', 'Lawrence', 'J.', 'Lasser', 'resigned']","['chief', 'executive', 'lawrence', 'j.', 'lasser', 'resign', 'pressure', 'last', 'monday']","['monday', 'putnam', 'say', 'chief', 'executive', 'lawrence', 'j.', 'lasser', 'resign']",0.6999999999999998,1.0,0.65,0.6999999999999998,0.5384615384615384,0.6363636363636364,0.7249417249417248,0.4799224683303373,0.4860696098867603,0.47147531222415057,0.45454545454545453,0.6249999999999999,0.3125,0.4,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.5000000000000001,0.25
train_id_27,"Meanwhile , the global death toll approached 770 with more than 8,300 people sickened since the severe acute respiratory syndrome virus first appeared in southern China in November .","The global death toll from SARS was at least 767 , with more than 8,300 people sickened since the virus first appeared in southern China in November .",1,"['Meanwhile', 'global', 'death', 'toll', 'approached', '770', '8,300', 'people', 'sickened', 'since', 'severe', 'acute', 'respiratory', 'syndrome', 'virus', 'first', 'appeared', 'southern', 'China', 'November']","['The', 'global', 'death', 'toll', 'SARS', 'least', '767', '8,300', 'people', 'sickened', 'since', 'virus', 'first', 'appeared', 'southern', 'China', 'November']","['meanwhile', 'global', 'death', 'toll', 'approach', '770', '8,300', 'people', 'sicken', 'since', 'severe', 'acute', 'respiratory', 'syndrome', 'virus', 'first', 'appear', 'southern', 'china', 'november']","['global', 'death', 'toll', 'sars', 'least', '767', '8,300', 'people', 'sicken', 'since', 'virus', 'first', 'appear', 'southern', 'china', 'november']",0.7050239879106326,0.8852941176470589,0.6486486486486487,0.5992703897240377,0.5416666666666666,0.5652173913043478,0.6762795012334344,0.6220929641348059,0.6378586718431115,0.627546551533372,0.4166666666666667,0.5923488777590923,0.29411764705882354,0.28,0.44095855184409843,0.21875,0.15384615384615385,0.26906911759852503,0.13333333333333333
train_id_28,Mr. Geoghan had been living in a protective custody unit since being transferred to the prison on April 3 .,"He had been in protective custody since being transferred to Souza-Baranowski in April , officials said .",1,"['Mr.', 'Geoghan', 'living', 'protective', 'custody', 'unit', 'since', 'transferred', 'prison', 'April', '3']","['He', 'protective', 'custody', 'since', 'transferred', 'Souza-Baranowski', 'April', 'officials', 'said']","['mr.', 'geoghan', 'live', 'protective', 'custody', 'unit', 'since', 'transfer', 'prison', 'april', '3']","['protective', 'custody', 'since', 'transfer', 'souza-baranowski', 'april', 'official', 'say']",0.502518907629606,0.898989898989899,0.75,0.41115183351513224,0.3333333333333333,0.35714285714285715,0.5316700747364939,0.39012281167351276,0.38518557026139755,0.3678549823402521,0.13333333333333333,0.23904572186687872,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
train_id_30,"On Friday , the Concorde started up around sunrise and seemed to launch itself straight out of the rising sun .","Yesterday , the Concorde seemed to launch itself straight out of the rising sun .",1,"['On', 'Friday', 'Concorde', 'started', 'around', 'sunrise', 'seemed', 'launch', 'straight', 'rising', 'sun']","['Yesterday', 'Concorde', 'seemed', 'launch', 'straight', 'rising', 'sun']","['friday', 'concorde', 'start', 'around', 'sunrise', 'seem', 'launch', 'straight', 'rise', 'sun']","['yesterday', 'concorde', 'seem', 'launch', 'straight', 'rise', 'sun']",0.6837634587578276,0.6883116883116883,0.6666666666666667,0.4351222010277085,0.5,0.5454545454545454,0.6143928602240036,0.5804000390103079,0.61931430680772,0.5960203954250276,0.36363636363636365,0.5443310539518174,0.26666666666666666,0.3,0.4743416490252569,0.23076923076923078,0.2222222222222222,0.3779644730092272,0.18181818181818182
train_id_31,"Expenses are expected to be approximately $ 2.3 billion , at the high end of the previous expectation of $ 2.2-to- $ 2.3 billion .","Spending on research and development is expected to be $ 4.4 billion for the year , compared with the previous expectation of $ 4.3 billion .",1,"['Expenses', 'expected', 'approximately', '2.3', 'billion', 'high', 'end', 'previous', 'expectation', '2.2-to-', '2.3', 'billion']","['Spending', 'research', 'development', 'expected', '4.4', 'billion', 'year', 'compared', 'previous', 'expectation', '4.3', 'billion']","['expense', 'expect', 'approximately', '2.3', 'billion', 'high', 'end', 'previous', 'expectation', '2.2-to-', '2.3', 'billion']","['spend', 'research', 'development', 'expect', '4.4', 'billion', 'year', 'compare', 'previous', 'expectation', '4.3', 'billion']",0.46770717334674267,1.0,0.7916666666666666,0.46770717334674267,0.23529411764705882,0.23529411764705882,0.4463957571698323,0.59950181244609,0.6181852739288531,0.6035226686257094,0.05,0.08362420100070908,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0
train_id_32,"In Canada , Tim Hortons ' same-store sales were up as much as 6.7 per cent .",Tim Hortons ' same-store sales in Canada rose by 6.7 per cent .,1,"['In', 'Canada', 'Tim', 'Hortons', 'same-store', 'sales', 'much', '6.7', 'per', 'cent']","['Tim', 'Hortons', 'same-store', 'sales', 'Canada', 'rose', '6.7', 'per', 'cent']","['canada', 'tim', 'hortons', 'same-store', 'sale', 'much', '6.7', 'per', 'cent']","['tim', 'hortons', 'same-store', 'sale', 'canada', 'rise', '6.7', 'per', 'cent']",0.8432740427115678,0.9111111111111112,0.5789473684210527,0.758946638440411,0.7272727272727273,0.8,0.8253186751077471,0.32498094401256844,0.39106149313009786,0.36242632225622623,0.45454545454545453,0.6249999999999999,0.3125,0.2727272727272727,0.4285714285714285,0.21428571428571427,0.09090909090909091,0.16666666666666669,0.08333333333333333
train_id_33,"On May 22 , 2002 , a man walking his dog came across some of Levy 's bones in Washington 's Rock Creek Park .","On May 22 , 2002 , the first of Levy 's weathered bones were found in Washington 's Rock Creek Park .",1,"['On', 'May', '22', '2002', 'man', 'walking', 'dog', 'came', 'across', 'Levy', ""'s"", 'bones', 'Washington', ""'s"", 'Rock', 'Creek', 'Park']","['On', 'May', '22', '2002', 'first', 'Levy', ""'s"", 'weathered', 'bones', 'found', 'Washington', ""'s"", 'Rock', 'Creek', 'Park']","['may', '22', '2002', 'man', 'walk', 'dog', 'come', 'across', 'levy', ""'s"", 'bone', 'washington', ""'s"", 'rock', 'creek', 'park']","['may', '22', '2002', 'first', 'levy', ""'s"", 'weathered', 'bone', 'find', 'washington', ""'s"", 'rock', 'creek', 'park']",0.77898083770452,0.9058823529411765,0.625,0.6873360332686941,0.5789473684210527,0.5555555555555556,0.6749222461653531,0.6464507495653622,0.6544611003268515,0.6265484696160908,0.3333333333333333,0.5012804118276031,0.25,0.18181818181818182,0.3086066999241839,0.15384615384615385,0.09090909090909091,0.16724840200141816,0.08333333333333333
train_id_36,The companies also announced plans to collaborate on the design for future generations of memory technologies .,The two groups said they would collaborate on the design of future memory technologies .,1,"['The', 'companies', 'also', 'announced', 'plans', 'collaborate', 'design', 'future', 'generations', 'memory', 'technologies']","['The', 'two', 'groups', 'said', 'would', 'collaborate', 'design', 'future', 'memory', 'technologies']","['company', 'also', 'announce', 'plan', 'collaborate', 'design', 'future', 'generation', 'memory', 'technology']","['two', 'group', 'say', 'would', 'collaborate', 'design', 'future', 'memory', 'technology']",0.5720775535473553,0.9454545454545454,0.7142857142857143,0.5200705032248685,0.4,0.35714285714285715,0.5702018154628165,0.60518967040125,0.5305010151890518,0.561709951073742,0.21428571428571427,0.35355339059327373,0.17647058823529413,0.07142857142857142,0.13363062095621217,0.06666666666666667,0.0,0.0,0.0
train_id_38,"Elena Slough , considered to be the nation 's oldest person and the third oldest person in the world , died early Sunday morning .","ELENA Slough , considered to be the oldest person in the US and the third oldest person in the world , has died .",1,"['Elena', 'Slough', 'considered', 'nation', ""'s"", 'oldest', 'person', 'third', 'oldest', 'person', 'world', 'died', 'early', 'Sunday', 'morning']","['ELENA', 'Slough', 'considered', 'oldest', 'person', 'US', 'third', 'oldest', 'person', 'world', 'died']","['elena', 'slough', 'consider', 'nation', ""'s"", 'old', 'person', 'third', 'old', 'person', 'world', 'die', 'early', 'sunday', 'morning']","['elena', 'slough', 'consider', 'old', 'person', 'u', 'third', 'old', 'person', 'world', 'die']",0.77005354108682,0.7818181818181817,0.6538461538461539,0.5647059301303347,0.4666666666666667,0.5714285714285714,0.6027162597273527,0.7499791750078597,0.76597567777255,0.7534620783680206,0.375,0.649519052838329,0.2727272727272727,0.2222222222222222,0.36980013081681945,0.18181818181818182,0.1111111111111111,0.20412414523193148,0.1
