id,sentence1,sentence2,classification,Text_Cleaned1,Text_Cleaned2,lemmatized_text1,lemmatized_text2,cosine_similarity_score,length_similarity,overlap_score,overlap2_score,cosine/length_ratio,cosine_similarity_score2,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_42,The Securities and Exchange Commission brought a related civil case on Thursday .,The Securities and Exchange Commission filed a civil fraud suit against the teen in Boston .,0,"['The', 'Securities', 'Exchange', 'Commission', 'brought', 'related', 'civil', 'case', 'Thursday']","['The', 'Securities', 'Exchange', 'Commission', 'filed', 'civil', 'fraud', 'suit', 'teen', 'Boston']","['security', 'exchange', 'commission', 'bring', 'relate', 'civil', 'case', 'thursday']","['security', 'exchange', 'commission', 'file', 'civil', 'fraud', 'suit', 'teen', 'boston']",0.5270462766947299,0.9,0.9444444444444444,0.736842105263158,0.4743416490252569,0.9486832980505138,0.3571428571428571,0.3076923076923077,0.5378394876285596,0.5053453897770951,0.4598450749932978,0.4859238619171898,0.15384615384615385,0.26726124191242434,0.13333333333333333,0.08333333333333333,0.1543033499620919,0.07692307692307693,0.0,0.0,0.0
train_id_43,"Spot gold was quoted at $ 367.90 / 368.60 an ounce at 1000 GMT , having marched up to $ 369.50 -- a level not seen since February 10 .","Spot gold was quoted at $ 358.65 / 359.15 an ounce at 0500 GMT , having darted as high as $ 359.25 -- a level not seen since February 25 .",0,"['Spot', 'gold', 'quoted', '367', '90', '368', '60', 'ounce', '1000', 'GMT', 'marched', '369', '50', 'level', 'seen', 'since', 'February', '10']","['Spot', 'gold', 'quoted', '358', '65', '359', '15', 'ounce', '0500', 'GMT', 'darted', 'high', '359', '25', 'level', 'seen', 'since', 'February', '25']","['spot', 'gold', 'quote', '367', '90', '368', '60', 'ounce', '1000', 'gmt', 'march', '369', '50', 'level', 'see', 'since', 'february', '10']","['spot', 'gold', 'quote', '358', '65', '359', '15', 'ounce', '0500', 'gmt', 'dart', 'high', '359', '25', 'level', 'see', 'since', 'february', '25']",0.4423258684646915,0.9473684210526316,0.9736842105263156,0.7567567567567568,0.4190455595981288,0.933799055647682,0.3461538461538461,0.3461538461538461,0.5420355826517915,0.7195359101099531,0.6107466305355489,0.6565044986397414,0.16666666666666666,0.2858309752375147,0.14285714285714285,0.1,0.18190171877724973,0.09090909090909091,0.03333333333333333,0.06454972243679027,0.03225806451612903
train_id_45,"The woman felt threatened and reported the incident to police , and around 2 : 30 p.m. Stackhouse was arrested .","The woman felt threatened and went to the magistrate 's office , police said .",0,"['The', 'woman', 'felt', 'threatened', 'reported', 'incident', 'police', 'around', '2', '30', 'p', 'Stackhouse', 'arrested']","['The', 'woman', 'felt', 'threatened', 'went', 'magistrate', 'office', 'police', 'said']","['woman', 'felt', 'threaten', 'report', 'incident', 'police', 'around', '2', '30', 'p', 'stackhouse', 'arrest']","['woman', 'felt', 'threaten', 'go', 'magistrate', 'office', 'police', 'say']",0.4622501635210243,0.6923076923076923,0.829059829059829,0.7727272727272727,0.3200193439760938,0.8320502943378436,0.2941176470588235,0.25,0.4587226471322224,0.51523018337622,0.4278118253777884,0.4741422506019254,0.125,0.2279211529192759,0.1111111111111111,0.06666666666666667,0.12909944487358058,0.0625,0.0,0.0,0.0
train_id_50,"The technology-laced Nasdaq Composite Index .IXIC shed 15 points , or 0.98 percent , to 1,492 .","The broader Standard & Poor 's 500 Index < .SPX > edged down 9 points , or 0.98 percent , to 921 .",0,"['The', 'technology', 'laced', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'shed', '15', 'points', '0', '98', 'percent', '1', '492']","['The', 'broader', 'Standard', 'Poor', '500', 'Index', 'SPX', 'edged', '9', 'points', '0', '98', 'percent', '921']","['technology', 'lace', 'nasdaq', 'composite', 'index', 'ixic', 'shed', '15', 'point', '0', '98', 'percent', '1', '492']","['broad', 'standard', 'poor', '500', 'index', 'spx', 'edge', '9', 'point', '0', '98', 'percent', '921']",0.4140393356054125,0.9333333333333332,0.9714285714285716,0.7931034482758621,0.3864367132317184,0.966091783079296,0.2608695652173913,0.2272727272727272,0.4847446918564715,0.5376616435707807,0.4968337730870713,0.5092144806035277,0.13636363636363635,0.24019223070763074,0.12,0.09523809523809523,0.17407765595569785,0.08695652173913043,0.05,0.09534625892455924,0.047619047619047616
train_id_69,A spokeswoman at Strong Memorial Hospital said Doud was in satisfactory condition Tuesday night .,A spokesman at Strong Memorial Hospital said Doud was under evaluation Tuesday evening in the emergency room .,0,"['A', 'spokeswoman', 'Strong', 'Memorial', 'Hospital', 'said', 'Doud', 'satisfactory', 'condition', 'Tuesday', 'night']","['A', 'spokesman', 'Strong', 'Memorial', 'Hospital', 'said', 'Doud', 'evaluation', 'Tuesday', 'evening', 'emergency', 'room']","['spokeswoman', 'strong', 'memorial', 'hospital', 'say', 'doud', 'satisfactory', 'condition', 'tuesday', 'night']","['spokesman', 'strong', 'memorial', 'hospital', 'say', 'doud', 'evaluation', 'tuesday', 'evening', 'emergency', 'room']",0.6092717958449424,0.9166666666666666,0.946969696969697,0.6956521739130435,0.5584991461911972,0.9574271077563384,0.4375,0.4,0.5983090359187795,0.6276362668716643,0.5422163588390501,0.5890796647408251,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.21428571428571427,0.35355339059327373,0.17647058823529413,0.15384615384615385,0.26726124191242434,0.13333333333333333
train_id_71,"Worldwide , 7,183 SARS cases and 514 deaths have been reported in 30 countries .","Taiwan reported 22 new cases , for a total of 360 with 13 deaths .",0,"['Worldwide', '7', '183', 'SARS', 'cases', '514', 'deaths', 'reported', '30', 'countries']","['Taiwan', 'reported', '22', 'new', 'cases', 'total', '360', '13', 'deaths']","['worldwide', '7', '183', 'sars', 'case', '514', 'death', 'report', '30', 'country']","['taiwan', 'report', '22', 'new', 'case', 'total', '360', '13', 'death']",0.3162277660168379,0.9,0.9666666666666668,0.8421052631578947,0.2846049894151541,0.9486832980505138,0.1875,0.1875,0.4412277660168379,0.6769627230265394,0.6279683377308708,0.6480181248956062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_76,"Bulger 's brother is now on the agency 's ' '10 Most Wanted ' ' list , sought in connection with 21 murders .","Bulger 's brother , a former FBI informant , is now on the law enforcement agency 's "" 10 Most Wanted "" list .",0,"['Bulger', 'brother', 'agency', '10', 'Most', 'Wanted', 'list', 'sought', 'connection', '21', 'murders']","['Bulger', 'brother', 'former', 'FBI', 'informant', 'law', 'enforcement', 'agency', '10', 'Most', 'Wanted', 'list']","['bulger', 'brother', 'agency', '10', 'wanted', 'list', 'seek', 'connection', '21', 'murder']","['bulger', 'brother', 'former', 'fbi', 'informant', 'law', 'enforcement', 'agency', '10', 'wanted', 'list']",0.6092717958449424,0.9166666666666666,0.946969696969697,0.6956521739130435,0.5584991461911972,0.9574271077563384,0.4375,0.4,0.5983090359187795,0.5138033499401269,0.4321899736147758,0.4642851330458132,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.13333333333333333,0.2357022603955158,0.11764705882352941,0.07142857142857142,0.13363062095621217,0.06666666666666667
train_id_78,This was double the $ 818 million reported for the first three months of 2001 .,"Berkshire Hathaway made profits of $ 1.7 billion in the first three months of this year alone , its best performance .",0,"['This', 'double', '818', 'million', 'reported', 'first', 'three', 'months', '2001']","['Berkshire', 'Hathaway', 'made', 'profits', '1', '7', 'billion', 'first', 'three', 'months', 'year', 'alone', 'best', 'performance']","['double', '818', 'million', 'report', 'first', 'three', 'month', '2001']","['berkshire', 'hathaway', 'make', 'profit', '1', '7', 'billion', 'first', 'three', 'month', 'year', 'alone', 'best', 'performance']",0.2672612419124244,0.6428571428571429,0.8809523809523809,0.8695652173913043,0.1718107983722728,0.8017837257372731,0.15,0.1578947368421052,0.3698928208597927,0.2596218381798559,0.1945126113991549,0.2333525860582578,0.1111111111111111,0.20965696734438366,0.1,0.058823529411764705,0.11785113019775793,0.05555555555555555,0.0,0.0,0.0
train_id_85,"Think Dynamics , which is based in Toronto , will become part of IBM 's Software Group .","The 36 employees at Think Dynamics will remain in Toronto and become IBM employees , Crowe said .",0,"['Think', 'Dynamics', 'based', 'Toronto', 'become', 'part', 'IBM', 'Software', 'Group']","['The', '36', 'employees', 'Think', 'Dynamics', 'remain', 'Toronto', 'become', 'IBM', 'employees', 'Crowe', 'said']","['think', 'dynamic', 'base', 'toronto', 'become', 'part', 'ibm', 'software', 'group']","['36', 'employee', 'think', 'dynamic', 'remain', 'toronto', 'become', 'ibm', 'employee', 'crowe', 'say']",0.4454354031873739,0.75,0.8611111111111112,0.7619047619047619,0.3340765523905304,0.8908708063747479,0.3333333333333333,0.3571428571428571,0.5271156656169794,0.388273731206481,0.4451187335092349,0.4187810236797136,0.125,0.22360679774997896,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0
train_id_94,There are 103 Democrats in the Assembly and 47 Republicans .,Democrats dominate the Assembly while Republicans control the Senate .,0,"['There', '103', 'Democrats', 'Assembly', '47', 'Republicans']","['Democrats', 'dominate', 'Assembly', 'Republicans', 'control', 'Senate']","['103', 'democrat', 'assembly', '47', 'republican']","['democrat', 'dominate', 'assembly', 'republican', 'control', 'senate']",0.5000000000000001,1.0,1.0,0.75,0.5000000000000001,1.0000000000000002,0.3333333333333333,0.375,0.5694444444444445,0.4525996777197936,0.4239625809546655,0.4431398368089718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_104,"After hours of debate , the Senate passed the reform package 32-4 .","The House passed the bill 87-26 after the Senate approved it , 32-4 .",0,"['After', 'hours', 'debate', 'Senate', 'passed', 'reform', 'package', '32', '4']","['The', 'House', 'passed', 'bill', '87', '26', 'Senate', 'approved', '32', '4']","['hour', 'debate', 'senate', 'pass', 'reform', 'package', '32', '4']","['house', 'pass', 'bill', '87', '26', 'senate', 'approve', '32', '4']",0.4216370213557839,0.9,0.9555555555555556,0.7894736842105263,0.3794733192202055,0.9486832980505138,0.2666666666666666,0.3076923076923077,0.5076807574698293,0.509748423976853,0.4520226320319445,0.4824468101476459,0.07142857142857142,0.13363062095621217,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
train_id_113,"In addition , primary care trusts ( PCTs ) were given star ratings for the first time this year .",Primary Care Trusts and Mental Health Trusts have also been formally rated for the first time this year .,0,"['In', 'addition', 'primary', 'care', 'trusts', 'PCTs', 'given', 'star', 'ratings', 'first', 'time', 'year']","['Primary', 'Care', 'Trusts', 'Mental', 'Health', 'Trusts', 'also', 'formally', 'rated', 'first', 'time', 'year']","['addition', 'primary', 'care', 'trust', 'pct', 'give', 'star', 'rating', 'first', 'time', 'year']","['primary', 'care', 'trust', 'mental', 'health', 'trust', 'also', 'formally', 'rat', 'first', 'time', 'year']",0.2314550249431378,1.0,1.0,0.875,0.2314550249431378,0.9258200997725516,0.15,0.375,0.4836066999241838,0.5639070999717151,0.4099862337960309,0.4911670375334275,0.23529411764705882,0.38138503569823695,0.19047619047619047,0.11764705882352941,0.21081851067789195,0.10526315789473684,0.0,0.0,0.0
train_id_117,"Southwest exercised nine 2004 options and six 2005 options , which were accelerated for delivery next year .",Southwest said it recently exercised remaining options for the delivery of nine Boeing 737-700s next year .,0,"['Southwest', 'exercised', 'nine', '2004', 'options', 'six', '2005', 'options', 'accelerated', 'delivery', 'next', 'year']","['Southwest', 'said', 'recently', 'exercised', 'remaining', 'options', 'delivery', 'nine', 'Boeing', '737', '700s', 'next', 'year']","['southwest', 'exercise', 'nine', '2004', 'option', 'six', '2005', 'option', 'accelerate', 'delivery', 'next', 'year']","['southwest', 'say', 'recently', 'exercise', 'remain', 'option', 'delivery', 'nine', 'boeing', '737', '700s', 'next', 'year']",0.592999453328881,0.9230769230769232,0.9551282051282052,0.72,0.547384110765121,0.8894991799933216,0.4117647058823529,0.4117647058823529,0.5710095305860091,0.6208505240749227,0.6468073878627968,0.6265401578647571,0.045454545454545456,0.08703882797784893,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0
train_id_121,"The broader Standard & Poor 's 500 Index gained 16.02 points , or 1.62 percent , at 1,004.63 .","The technology-laced Nasdaq Composite Index added 28.73 points , or 1.77 percent , at 1,655.22 .",0,"['The', 'broader', 'Standard', 'Poor', '500', 'Index', 'gained', '16', '02', 'points', '1', '62', 'percent', '1', '004', '63']","['The', 'technology', 'laced', 'Nasdaq', 'Composite', 'Index', 'added', '28', '73', 'points', '1', '77', 'percent', '1', '655', '22']","['broad', 'standard', 'poor', '500', 'index', 'gain', '16', '02', 'point', '1', '62', 'percent', '1', '004', '63']","['technology', 'lace', 'nasdaq', 'composite', 'index', 'add', '28', '73', 'point', '1', '77', 'percent', '1', '655', '22']",0.4444444444444445,1.0,1.0,0.8125,0.4444444444444445,1.0,0.2,0.1666666666666666,0.4555555555555555,0.5883216297325664,0.5356200527704487,0.5623240296199853,0.07692307692307693,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0
train_id_129,"TVT Records sought $ 360 million in punitive damages and $ 30 million in compensatory damages , officials said .",The damages included $ 24 million in compensatory damages and $ 52 million in punitive damages for IDJ .,0,"['TVT', 'Records', 'sought', '360', 'million', 'punitive', 'damages', '30', 'million', 'compensatory', 'damages', 'officials', 'said']","['The', 'damages', 'included', '24', 'million', 'compensatory', 'damages', '52', 'million', 'punitive', 'damages', 'IDJ']","['tvt', 'record', 'seek', '360', 'million', 'punitive', 'damage', '30', 'million', 'compensatory', 'damage', 'official', 'say']","['damage', 'include', '24', 'million', 'compensatory', 'damage', '52', 'million', 'punitive', 'damage', 'idj']",0.6507913734559685,0.9230769230769232,0.9615384615384616,0.76,0.6007304985747401,0.8134892168199606,0.25,0.2666666666666666,0.4433852944955423,0.568416046991805,0.5302330694810904,0.5467183019058679,0.2222222222222222,0.3651483716701107,0.18181818181818182,0.1111111111111111,0.20100756305184242,0.1,0.0,0.0,0.0
train_id_138,"The technology-laced Nasdaq Composite Index .IXIC gained 21.35 points , or 1.33 percent , to 1,624.91 .","The tech-laced Nasdaq Composite Index .IXIC eased 5.16 points , or 0.32 percent , at 1,590.75 , breaking a six-day string of gains .",0,"['The', 'technology', 'laced', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'gained', '21', '35', 'points', '1', '33', 'percent', '1', '624', '91']","['The', 'tech', 'laced', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'eased', '5', '16', 'points', '0', '32', 'percent', '1', '590', '75', 'breaking', 'six', 'day', 'string', 'gains']","['technology', 'lace', 'nasdaq', 'composite', 'index', 'ixic', 'gain', '21', '35', 'point', '1', '33', 'percent', '1', '624', '91']","['tech', 'lace', 'nasdaq', 'composite', 'index', 'ixic', 'ease', '5', '16', 'point', '0', '32', 'percent', '1', '590', '75', 'break', 'six', 'day', 'string', 'gain']",0.4891159880445184,0.7727272727272727,0.8796791443850267,0.7692307692307692,0.377953263488946,0.8314971796756813,0.3103448275862069,0.3333333333333333,0.4917251135317405,0.5460176259224201,0.5436568494615988,0.5486667027882748,0.16666666666666666,0.28867513459481287,0.14285714285714285,0.1,0.18394180184548972,0.09090909090909091,0.06896551724137931,0.1307440900921227,0.06451612903225806
train_id_151,"On Jan. 10 , 20-year-old Shawanda Denise McCalister , who also was pregnant , was found bound and strangled in her apartment in the same neighborhood .","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .",0,"['On', 'Jan', '10', '20', 'year', 'old', 'Shawanda', 'Denise', 'McCalister', 'also', 'pregnant', 'found', 'bound', 'strangled', 'apartment', 'neighborhood']","['On', 'Jan', '1', 'Nikia', 'Shanell', 'Kilpatrick', 'pregnant', 'found', 'bound', 'strangled', 'apartment']","['jan', '10', '20', 'year', 'old', 'shawanda', 'denise', 'mccalister', 'also', 'pregnant', 'find', 'bound', 'strangle', 'apartment', 'neighborhood']","['jan', '1', 'nikia', 'shanell', 'kilpatrick', 'pregnant', 'find', 'bound', 'strangle', 'apartment']",0.5276448530110863,0.6875,0.8011363636363636,0.7407407407407407,0.3627558364451218,0.82915619758885,0.35,0.3157894736842105,0.4983152237576869,0.6042064003438867,0.5134934036939315,0.5573509312723243,0.21052631578947367,0.3563483225498992,0.17391304347826086,0.16666666666666666,0.294174202707276,0.14285714285714285,0.11764705882352941,0.2182178902359924,0.10526315789473684
